Country Code,Country Name,Power Plant Name,Power Plant Capacity(MWh),Latitude,Longitude,Primary Fuel,GNI,Population,Country Status
CHN,China,Liyang,1200.0,31.24,119.38,Hydro,10550.0,1410929362.0,Developing
CHN,China,Liyang A,15.0,31.500999999999998,119.561,Solar,10550.0,1410929362.0,Developing
CHN,China,Liyuan,2400.0,27.68,100.29,Hydro,10550.0,1410929362.0,Developing
CHN,China,Liyuan Cogen power station,700.0,35.172,119.037,Coal,10550.0,1410929362.0,Developing
CHN,China,Liyuancun A,50.0,41.176,114.83200000000001,Solar,10550.0,1410929362.0,Developing
CHN,China,Liyujiang-2A power station,630.0,25.9428,113.214,Coal,10550.0,1410929362.0,Developing
CHN,China,Liyujiang-2B power station,1300.0,25.9404,113.1925,Coal,10550.0,1410929362.0,Developing
CHN,China,Long Chen Paper Jingzhou captive power station,105.0,30.2609,111.5907,Coal,10550.0,1410929362.0,Developing
CHN,China,Long Tou Shi,700.0,29.34,102.25,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longchuan power station,270.0,37.7947,113.7041,Coal,10550.0,1410929362.0,Developing
CHN,China,Longgang Coal,270.0,34.1673,113.44,Coal,10550.0,1410929362.0,Developing
CHN,China,Longgu Cogen power station,110.0,34.9527,116.8029,Coal,10550.0,1410929362.0,Developing
CHN,China,Longhai Longjiao,48.0,24.2856,118.1036,Wind,10550.0,1410929362.0,Developing
CHN,China,Longhua Baicheng power station,400.0,45.6331,122.8798,Coal,10550.0,1410929362.0,Developing
CHN,China,Longhua Yanji power station,400.0,42.9123,129.5705,Coal,10550.0,1410929362.0,Developing
CHN,China,Longjiang (Yunnan) Dam,240.0,24.2407,98.1103,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longkaikou,1900.0,26.53,100.42,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longkou,420.0,39.4208,111.3,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longli Phase 2 (Pingzi),48.0,26.3069,106.8344,Wind,10550.0,1410929362.0,Developing
CHN,China,Longma Dam,240.0,22.8748,101.6463,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longnan Shimen Hydro,12.0,33.4722,104.7264,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longsheng Cogen power station,60.0,43.5175,124.86,Coal,10550.0,1410929362.0,Developing
CHN,China,Longsheng Nanshan Phase 1,49.0,26.125,110.0633,Wind,10550.0,1410929362.0,Developing
CHN,China,Longsheng Nanshan Phase 2,49.0,26.085,110.0517,Wind,10550.0,1410929362.0,Developing
CHN,China,Longshou II Dam,157.0,38.7553,100.1008,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longtan,6300.0,25.0277,107.0431,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longxigou Second Stage,18.0,28.8549,101.5763,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longyangxia,1280.0,36.12,100.92,Hydro,10550.0,1410929362.0,Developing
CHN,China,Longyangxia Solar-Hydro I,320.0,36.184,100.618,Solar,10550.0,1410929362.0,Developing
CHN,China,Longyangxia Solar-Hydro II,530.0,36.099000000000004,100.54700000000001,Solar,10550.0,1410929362.0,Developing
CHN,China,Longyou A,15.0,28.999000000000002,119.25299999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Longyou B,20.0,29.068,119.10799999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Longyuan Huitengliang Wind Farm,300.0,43.45,116.15,Wind,10550.0,1410929362.0,Developing
CHN,China,Longyuan Rudong Intertidal,131.3,32.53,121.22,Wind,10550.0,1410929362.0,Developing
CHN,China,Lop A,60.0,37.012,80.27,Solar,10550.0,1410929362.0,Developing
CHN,China,Luanhe power station,990.0,40.9401,117.76100000000001,Coal,10550.0,1410929362.0,Developing
CHN,China,Luanjingtan Eco-immigrant Demonstration Area,10.0,37.93,105.38,Solar,10550.0,1410929362.0,Developing
CHN,China,Luanjingtan II,20.0,37.923,105.368,Solar,10550.0,1410929362.0,Developing
CHN,China,Luannan power station,116.0,39.4993,118.6465,Coal,10550.0,1410929362.0,Developing
CHN,China,Lubanshan North And South Coal Mine Methane,8.0,28.12,104.61,Gas,10550.0,1410929362.0,Developing
CHN,China,Lubasi,51.0,34.6081,103.3067,Hydro,10550.0,1410929362.0,Developing
CHN,China,Lubei,106.0,25.61,119.76,Wind,10550.0,1410929362.0,Developing
CHN,China,Lubei power station,660.0,38.0824,117.742,Coal,10550.0,1410929362.0,Developing
CHN,China,Lubuge,450.0,24.82,104.54,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luci Gaojia Agriculture-Solar,71.5,29.015,117.355,Solar,10550.0,1410929362.0,Developing
CHN,China,Ludila,2160.0,26.2,100.82,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luding,920.0,29.95,102.23,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luertai Lintan County,12.0,34.3726,103.1833,Hydro,10550.0,1410929362.0,Developing
CHN,China,Lufeng Jiadong First Phase,30.0,22.75,115.4167,Wind,10550.0,1410929362.0,Developing
CHN,China,Luhe A,10.0,32.47,118.92299999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Lujiang A,15.0,31.214000000000002,117.44,Solar,10550.0,1410929362.0,Developing
CHN,China,Lujiang B,15.0,31.204,117.473,Solar,10550.0,1410929362.0,Developing
CHN,China,Luntai A,20.0,41.88,83.993,Solar,10550.0,1410929362.0,Developing
CHN,China,Luntai B,25.0,41.88,83.984,Solar,10550.0,1410929362.0,Developing
CHN,China,Luoding power station,270.0,22.8043,111.6189,Coal,10550.0,1410929362.0,Developing
CHN,China,Luodu Small,10.0,28.0994,104.8403,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luogu,10.0,28.3458,103.1406,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luogu Hydroelectric,110.0,27.826,102.9953,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luohe Landfill,2.0,33.5056,113.9997,Gas,10550.0,1410929362.0,Developing
CHN,China,Luoning A,15.0,34.374,111.495,Solar,10550.0,1410929362.0,Developing
CHN,China,Luoning B,35.0,34.478,111.65899999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Luoning Yumenhechina,10.0,34.3083,111.4063,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luopoba,30.0,29.93,109.2128,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luoyang Longyu Hongguang Power Station,165.0,34.549,112.1958,Coal,10550.0,1410929362.0,Developing
CHN,China,Luoyang Mengjin power station,1200.0,34.8648,112.5307,Coal,10550.0,1410929362.0,Developing
CHN,China,Luoyang Shoulong power station,110.0,34.7425,112.7729,Coal,10550.0,1410929362.0,Developing
CHN,China,Luoyang Shouyangshan-3 power station,1260.0,34.7371,112.684,Coal,10550.0,1410929362.0,Developing
CHN,China,Luoyang Zhangluoping Landfill,1.0,34.6347,112.3381,Gas,10550.0,1410929362.0,Developing
CHN,China,Luquan County Baishui River III Hydroelectric,18.0,26.206,102.666,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luquan County Jiangbian,42.0,25.5233,102.4218,Hydro,10550.0,1410929362.0,Developing
CHN,China,Lushan A,15.0,33.664,112.913,Solar,10550.0,1410929362.0,Developing
CHN,China,Lushi Yajiuhe,4.0,33.995,110.98299999999999,Hydro,10550.0,1410929362.0,Developing
CHN,China,Lusigang power station,2640.0,32.0577,121.7267,Coal,10550.0,1410929362.0,Developing
CHN,China,Luxi Nanmahe Ii Small Hydro,4.0,24.299,98.6228,Hydro,10550.0,1410929362.0,Developing
CHN,China,Luzhou Chuannan power station,1200.0,28.7755,105.28399999999999,Coal,10550.0,1410929362.0,Developing
CHN,China,Maanshan - Masteel Coal,525.0,31.7328,118.4892,Coal,10550.0,1410929362.0,Developing
CHN,China,Maanshan Steel power station,375.0,31.7175,118.4667,Coal,10550.0,1410929362.0,Developing
CHN,China,Mabian County Heizu,16.0,28.517,103.363,Hydro,10550.0,1410929362.0,Developing
CHN,China,Macau Power Station,64.2,22.2,113.55,Gas,10550.0,1410929362.0,Developing
CHN,China,Machanghu,10.0,37.527,105.075,Solar,10550.0,1410929362.0,Developing
CHN,China,Macun A,40.0,35.324,113.382,Solar,10550.0,1410929362.0,Developing
CHN,China,Madushan Dam,240.0,23.0468,103.2845,Hydro,10550.0,1410929362.0,Developing
CHN,China,Maguan Daliangzi Hydro,32.0,23.023000000000003,104.3933,Hydro,10550.0,1410929362.0,Developing
CHN,China,Majiatanzhen A,60.0,37.771,106.73200000000001,Solar,10550.0,1410929362.0,Developing
CHN,China,Makit,20.0,38.99,77.518,Solar,10550.0,1410929362.0,Developing
CHN,China,Makit A,20.0,38.996,77.527,Solar,10550.0,1410929362.0,Developing
CHN,China,Makit B,20.0,38.997,77.51899999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Malong River 2#,12.0,24.1625,99.5864,Hydro,10550.0,1410929362.0,Developing
CHN,China,Malong River 3#,10.0,24.1564,99.5444,Hydro,10550.0,1410929362.0,Developing
CHN,China,Malutang Dam,400.0,23.0165,104.743,Hydro,10550.0,1410929362.0,Developing
CHN,China,Manas power station,1020.0,44.318000000000005,86.1689,Coal,10550.0,1410929362.0,Developing
CHN,China,Manasi River Stage 1 of Hongshanzui Plant,50.0,43.58,85.57,Hydro,10550.0,1410929362.0,Developing
CHN,China,Manla Dam,20.0,28.846999999999998,89.8338,Hydro,10550.0,1410929362.0,Developing
CHN,China,Manwan,1605.0,24.62,100.45,Hydro,10550.0,1410929362.0,Developing
CHN,China,Manzhouli Shenneng North,49.0,49.442,117.6,Wind,10550.0,1410929362.0,Developing
CHN,China,Manzhouli Shenneng North Lingquan,49.0,49.4319,117.5514,Wind,10550.0,1410929362.0,Developing
CHN,China,Manzhouli Shennengyuan,19.0,49.425,117.53,Wind,10550.0,1410929362.0,Developing
CHN,China,Mao County Mutuo,6.0,31.53,103.67,Hydro,10550.0,1410929362.0,Developing
CHN,China,Maoming - Ruineng Coal,510.0,21.676,110.8784,Coal,10550.0,1410929362.0,Developing
CHN,China,Maoming Dianbai Lingmen,49.0,21.6161,111.3697,Wind,10550.0,1410929362.0,Developing
CHN,China,Maoming Refinery power station,100.0,21.6737,110.8745,Coal,10550.0,1410929362.0,Developing
CHN,China,Maoming Zhongao First Phase Wind,49.0,22.279,111.428,Wind,10550.0,1410929362.0,Developing
CHN,China,Maoyandong Stage 4 Luxi County,15.0,24.3417,103.8244,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mashang,80.0,36.013000000000005,114.891,Solar,10550.0,1410929362.0,Developing
CHN,China,Mashang A,10.0,36.021,114.902,Solar,10550.0,1410929362.0,Developing
CHN,China,Mawan power station,1840.0,22.4818,113.87200000000001,Coal,10550.0,1410929362.0,Developing
CHN,China,Mayang County Jiangkou Smallscale,10.0,27.7017,109.7333,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mazhang A,10.0,21.095,110.272,Solar,10550.0,1410929362.0,Developing
CHN,China,Meigu County Silipin,6.0,28.7694,103.2167,Hydro,10550.0,1410929362.0,Developing
CHN,China,Meijiashan,49.0,25.5253,101.2911,Wind,10550.0,1410929362.0,Developing
CHN,China,Meixin captive power station,700.0,34.9653,108.9758,Coal,10550.0,1410929362.0,Developing
CHN,China,Meizhou Landfill Gas,2.0,23.1167,113.25,Gas,10550.0,1410929362.0,Developing
CHN,China,Meizhou Wan power station,2786.0,25.1609,119.0334,Coal,10550.0,1410929362.0,Developing
CHN,China,Menghai,50.0,21.808000000000003,100.365,Solar,10550.0,1410929362.0,Developing
CHN,China,Mengshan Xingupai Hydro,10.0,24.23,110.48,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mengtai Beijiao power station,660.0,39.8465,109.9844,Coal,10550.0,1410929362.0,Developing
CHN,China,Mianhutan,600.0,24.662,116.5955,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mianning County Longjiagou,6.0,28.2657,101.5217,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mianyang Landfill Gas,2.0,31.4139,104.7183,Gas,10550.0,1410929362.0,Developing
CHN,China,Miaojiaba Dam,240.0,32.8396,105.0013,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mingfeng Angli,20.0,36.964,82.681,Solar,10550.0,1410929362.0,Developing
CHN,China,Minle A,30.0,38.76,100.719,Solar,10550.0,1410929362.0,Developing
CHN,China,Minle B,9.0,38.751,100.796,Solar,10550.0,1410929362.0,Developing
CHN,China,Minle C,55.0,38.755,100.835,Solar,10550.0,1410929362.0,Developing
CHN,China,Minle D,12.0,38.735,100.79899999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Minningzhen,30.0,38.287,105.947,Solar,10550.0,1410929362.0,Developing
CHN,China,Minqin Hongshagang Chenjiaqianjing Nanjing Wind,49.0,34.79,102.061,Wind,10550.0,1410929362.0,Developing
CHN,China,Minqin Hongshagang Xianshuijing West Wind,49.0,39.06,102.0014,Wind,10550.0,1410929362.0,Developing
CHN,China,Miyi Wantan Hydroelectric,32.0,27.38,101.55,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mohu Huaiji County,17.0,23.816999999999997,112.2335,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mori A,20.0,44.011,90.319,Solar,10550.0,1410929362.0,Developing
CHN,China,Mori B,20.0,44.011,90.33,Solar,10550.0,1410929362.0,Developing
CHN,China,Mori C,25.0,44.047,90.292,Solar,10550.0,1410929362.0,Developing
CHN,China,Mori D,20.0,44.021,90.31700000000001,Solar,10550.0,1410929362.0,Developing
CHN,China,Mowu Dam,30.0,27.0143,117.6992,Hydro,10550.0,1410929362.0,Developing
CHN,China,Mudanjiang Guojiagou Landfill Gas,3.0,44.6297,129.5328,Gas,10550.0,1410929362.0,Developing
CHN,China,Mudanjiang-2 power station,1230.0,44.6571,129.6504,Coal,10550.0,1410929362.0,Developing
CHN,China,Muguadun Hydroelectric,20.0,32.3605,104.81,Hydro,10550.0,1410929362.0,Developing
CHN,China,Musa River 1st Level Small,15.0,26.1219,98.805,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nagqu Geothermal,1.0,31.4615,92.05,Geothermal,10550.0,1410929362.0,Developing
CHN,China,Nalao Small,8.0,24.21,105.25,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nanchang Changbei Mill power station,100.0,28.771,115.8999,Coal,10550.0,1410929362.0,Developing
CHN,China,Nancun A,7.0,39.594,106.662,Solar,10550.0,1410929362.0,Developing
CHN,China,Nandan River 3rd Level,6.0,24.8247,98.035,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nandong Hydro,12.0,26.2,108.16,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nangang CT,6.1,31.8628,117.0923,Solar,10550.0,1410929362.0,Developing
CHN,China,Nangou A,40.0,37.553000000000004,108.73299999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Nangou B,45.0,37.554,108.684,Solar,10550.0,1410929362.0,Developing
CHN,China,Nanhai Changhai power station,125.0,22.9398,113.1428,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanhai Foshan-2 power station,660.0,22.8859,112.9178,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanhai Waste Incineration 2,30.0,23.1575,113.0328,Gas,10550.0,1410929362.0,Developing
CHN,China,Nanjiangkou Small Yunan County,12.0,23.068,111.818,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nanjing Chemical Industrial Park Cogen power station,710.0,32.2721,118.8161,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanjing Meishan power station,110.0,31.9007,118.61399999999999,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanjing Mine power station,600.0,34.3733,117.3289,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanjing Tianjingwa Landfill Gas,6.0,27.11,110.59,Gas,10550.0,1410929362.0,Developing
CHN,China,Nankou,12.8,40.2537,116.116,Solar,10550.0,1410929362.0,Developing
CHN,China,Nankou RTMC,3.7,40.2376,116.1137,Solar,10550.0,1410929362.0,Developing
CHN,China,Nanlao Small Leishan County,4.0,26.245,108.0586,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nanle A,20.0,36.1,115.111,Solar,10550.0,1410929362.0,Developing
CHN,China,Nanle B,50.0,36.15,115.165,Solar,10550.0,1410929362.0,Developing
CHN,China,Nanpian River,5.0,24.5519,97.7189,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nanpingcun A,20.0,36.054,114.08,Solar,10550.0,1410929362.0,Developing
CHN,China,Nanpingcun B,25.0,36.061,114.054,Solar,10550.0,1410929362.0,Developing
CHN,China,Nanpu Quanzhou power station,1940.0,25.2038,118.9439,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanre Coal,1200.0,31.9473,118.6301,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanshan Aluminum Donghai power station,1730.0,37.7286,120.4433,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanshan Gas,132.0,18.32,109.16,Gas,10550.0,1410929362.0,Developing
CHN,China,Nanshan Thermal power station,420.0,37.5931,120.4704,Coal,10550.0,1410929362.0,Developing
CHN,China,Nantun Mine power station,100.0,35.3761,116.87,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanya Cogen power station,148.0,31.333000000000002,120.9784,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanyang Yahekou power station,1900.0,33.3082,112.6451,Coal,10550.0,1410929362.0,Developing
CHN,China,Nanzhou A,25.0,33.486999999999995,112.64399999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Nayong-1 power station,1200.0,26.6527,105.1822,Coal,10550.0,1410929362.0,Developing
CHN,China,Nayong-2 power station,1200.0,26.5976,105.2029,Coal,10550.0,1410929362.0,Developing
CHN,China,Neijiang Baima 2 Coal,600.0,29.5253,105.0136,Coal,10550.0,1410929362.0,Developing
CHN,China,Neijiang Baima power station,900.0,29.5245,105.0121,Coal,10550.0,1410929362.0,Developing
CHN,China,Neijiang Gaoba power station,100.0,29.5545,105.0846,Coal,10550.0,1410929362.0,Developing
CHN,China,Neiqiu,100.0,37.374,114.346,Solar,10550.0,1410929362.0,Developing
CHN,China,Nepg Qingtongxia Niushoushan Phase 1,49.0,37.7057,106.0739,Wind,10550.0,1410929362.0,Developing
CHN,China,Nepg Qingtongxia Niushoushan Phase 2,49.0,37.6994,106.0735,Wind,10550.0,1410929362.0,Developing
CHN,China,Niaoerchao,20.0,28.83,110.8667,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nierji,250.0,48.26,86.399,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nina,160.0,36.06,101.27,Hydro,10550.0,1410929362.0,Developing
CHN,China,Ningbo Boxboard Mill power station,278.0,29.963,121.7698,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningbo Works power station,450.0,29.9126,121.9032,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningbo Yinzhou Landfill,2.0,29.7519,121.3896,Gas,10550.0,1410929362.0,Developing
CHN,China,Ningde,4072.0,27.0446,120.2855,Nuclear,10550.0,1410929362.0,Developing
CHN,China,Ningdong - Gangue Coal,600.0,38.1825,106.5131,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningdong I,10.0,37.848,106.64,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong II,20.0,37.844,106.639,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong Maliantai power station,660.0,38.1734,106.5704,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningdong NGEI,300.0,38.315,106.805,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong SA1,100.0,38.162,106.762,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong SA2,100.0,38.157,106.781,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong SA3,100.0,38.15,106.795,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong SA4,100.0,38.145,106.805,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong SA5,100.0,38.14,106.815,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningdong Younglight power station,660.0,38.192,106.6813,Coal,10550.0,1410929362.0,Developing
CHN,China,Ninger Mengxian River Second Cascade Hydro,16.0,22.8214,101.1931,Hydro,10550.0,1410929362.0,Developing
CHN,China,Ninghai power station,4400.0,29.480999999999998,121.5109,Coal,10550.0,1410929362.0,Developing
CHN,China,Ninglang County Shenjiacun Hydro,6.0,27.4936,100.8759,Hydro,10550.0,1410929362.0,Developing
CHN,China,Ningxia Dalisi,40.0,38.333,105.88600000000001,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Datang International Qingtongxia Stage 2,20.0,37.94,105.83,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Diantou Taiyangshan Phase I,10.0,37.49,106.54,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Duodian Dawukou Phase I,10.0,38.99,106.47,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Electric Power Group Touying,10.0,36.16,106.17,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Gaoshawo,20.0,38.01,107.04,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Guodian Yanchi Mahuangshan Phase 1,49.0,37.306,107.05799999999999,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Helanshan,111.0,38.0333,106.05,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsibao Jiaze Qingshan Wind,49.0,37.1456,106.0872,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsipu Jiaze Phase 1,49.0,37.1964,105.9822,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsipu Phase 2,49.0,37.5564,106.0753,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsipu Shibanquan Wind Power Guodian Phase 1,49.0,37.5776,106.4264,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsipu Wind Power Plant Jiaze Fourth Phase,49.0,37.2408,105.9922,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsipu Wind Power Plant Jiaze Third Phase,49.0,37.0812,106.0244,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Hongsipup PV No.1 Plant,50.0,37.5953,106.0942,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Jingneng Lingwu Baitugang,49.0,37.6667,106.5333,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Jingneng Taiyangshan,10.0,37.48,106.58,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Jinyang,30.0,37.57,105.07,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Jinyuyuan Chemical power station,100.0,37.8828,106.022,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningxia Liupanshan power station,660.0,36.0452,106.2919,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningxia Mahuang Mountain Huianpu Hanas Phase One,49.0,31.225,106.9,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Mahuang Mountain Huianpu Master Phase One,49.0,37.18,106.95,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Mahuangshan Phase 1,49.0,37.3633,107.1258,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Mahuangshan Phase 2,49.0,37.3478,107.1797,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Meili power station,150.0,37.5124,105.2777,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningxia Ningdong (Lingwu Changliushui) Datang Angli,49.0,37.8088,106.3677,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Ningdong (Lingwu Shagou) Datang Angli,49.0,37.7717,106.3857,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Ningdong Shiyan,49.0,37.5356,106.5228,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Power Investment Group Taiyangshan Phase 1,49.0,37.48,106.4817,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Qingshan Windpower Guodian Phase 2,49.0,37.5309,107.1733,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Qingtongxia,10.52,37.94,105.82,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Qingtongxia,30.0,37.9918,105.8075,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Shapotou Yellow River,120.0,36.59,104.17,Hydro,10550.0,1410929362.0,Developing
CHN,China,Ningxia Shizuishan Coal Mine Methane,4.0,39.2333,106.75,Gas,10550.0,1410929362.0,Developing
CHN,China,Ningxia Shizuishanp,10.0,39.0994,106.5222,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Taiyangshan Jingneng Second Phase,49.0,37.4667,106.6,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Taiyangshan Phase I,10.0,37.52,106.6,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Taiyangshan Phase II,20.0,37.5,106.57,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Taiyangshan Phase III,30.0,37.52,106.6,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningxia Taiyangshan Second Phase,49.0,37.566,106.584,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tianjing,50.0,37.95,105.8333,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tianjing Shenzhou,30.0,38.11,105.46,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin (Magaozhuang Laijiawa) Datang,49.0,36.8363,106.5869,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin (Magaozhuang Lixian Yazi) Datang,49.0,36.805,106.5125,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin (Zhangjiayuan Xianyazi) Datang,49.0,36.6706,106.4486,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin (Zhangjiayuan),50.0,36.6906,106.4314,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin Datang New Energy Phase 1,50.0,36.6906,106.4315,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin Jiaze Kangjiawan Wind,49.0,37.0767,106.1853,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin Jiaze Tianjialing Wind,49.0,37.2978,105.8683,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Tongxin Magaozhuang Wind,49.0,36.8911,106.4696,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Wulan Coal Mine Methane,8.0,39.2386,106.2297,Gas,10550.0,1410929362.0,Developing
CHN,China,Ningxia Yanchi Qingshan Wind Power Guodian Phase 1,49.0,37.5417,107.2214,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Yinyi,49.0,37.18,105.54,Wind,10550.0,1410929362.0,Developing
CHN,China,Ningxia Zhongning-2 power station,660.0,37.59,105.706,Coal,10550.0,1410929362.0,Developing
CHN,China,Ningxia Zhongwei (Xuanhe) Guodian Phase I,20.0,37.39,105.41,Solar,10550.0,1410929362.0,Developing
CHN,China,Ningzia Shizuishan Phase II,10.0,39.26,106.71,Solar,10550.0,1410929362.0,Developing
CHN,China,Nissan Dongfeng,29.6,23.375999999999998,113.17299999999999,Solar,10550.0,1410929362.0,Developing
CHN,China,Niudu On Furong River,20.0,28.3347,107.4064,Hydro,10550.0,1410929362.0,Developing
CHN,China,Niujiacun,49.0,41.8375,113.9537,Wind,10550.0,1410929362.0,Developing
CHN,China,Niululing,80.0,19.01,110.2,Hydro,10550.0,1410929362.0,Developing
CHN,China,Niutouling,43.0,23.44,117.07,Wind,10550.0,1410929362.0,Developing
CHN,China,Niutoushan (Fujian) Dam,100.0,27.3657,119.4298,Hydro,10550.0,1410929362.0,Developing
CHN,China,Nongguan Hydro,2.0,25.8621,105.8979,Hydro,10550.0,1410929362.0,Developing
